Type,Days for shipment (scheduled),Category Name,Customer City,Customer Country,Customer Segment,Customer State,Department Name,Market,Order City,Order Country,Order Item Discount Rate,Order Item Quantity,Sales,Order Region,Order State,Product Name,Shipping Mode,Day of Week,Month,Year,Week of Year
DEBIT,4,Sporting Goods,Lilburn,EE. UU.,Corporate,GA,Fitness,Pacific Asia,Ujjain,India,0.150000006,1,327.75,South Asia,Madhya Pradesh,Smart watch ,Standard Class,4,1,2018,2
TRANSFER,4,Sporting Goods,Caguas,Puerto Rico,Corporate,PR,Fitness,Pacific Asia,Balikpapan,Indonesia,0.159999996,1,327.75,Southeast Asia,Kalimantan Oriental,Smart watch ,Standard Class,4,1,2018,2
TRANSFER,4,Sporting Goods,Virginia Beach,EE. UU.,Consumer,VA,Fitness,Pacific Asia,Balikpapan,Indonesia,0.170000002,1,327.75,Southeast Asia,Kalimantan Oriental,Smart watch ,Standard Class,4,1,2018,2
PAYMENT,2,Sporting Goods,Azusa,EE. UU.,Consumer,CA,Fitness,Pacific Asia,Balikpapan,Indonesia,0.180000007,1,327.75,Southeast Asia,Kalimantan Oriental,Smart watch ,Second Class,4,1,2018,2
PAYMENT,4,Sporting Goods,Long Beach,EE. UU.,Corporate,CA,Fitness,Pacific Asia,Balikpapan,Indonesia,0.200000003,1,327.75,Southeast Asia,Kalimantan Oriental,Smart watch ,Standard Class,4,1,2018,2
TRANSFER,4,Sporting Goods,Bronx,EE. UU.,Consumer,NY,Fitness,Pacific Asia,Pune,India,0.25,1,327.75,South Asia,Maharashtra,Smart watch ,Standard Class,4,1,2018,2
TRANSFER,4,Sporting Goods,Caguas,Puerto Rico,Consumer,PR,Fitness,Pacific Asia,Pune,India,0.0,1,327.75,South Asia,Maharashtra,Smart watch ,Standard Class,4,1,2018,2
DEBIT,1,Sporting Goods,Provo,EE. UU.,Consumer,UT,Fitness,Pacific Asia,Pune,India,0.01,1,327.75,South Asia,Maharashtra,Smart watch ,First Class,4,1,2018,2
DEBIT,1,Sporting Goods,Columbia,EE. UU.,Consumer,TN,Fitness,Pacific Asia,Pune,India,0.02,1,327.75,South Asia,Maharashtra,Smart watch ,First Class,4,1,2018,2
DEBIT,1,Sporting Goods,Caguas,Puerto Rico,Consumer,PR,Fitness,Pacific Asia,Pune,India,0.029999999,1,327.75,South Asia,Maharashtra,Smart watch ,First Class,4,1,2018,2
TRANSFER,1,Sporting Goods,Stockton,EE. UU.,Consumer,CA,Fitness,Pacific Asia,Weifang,China,0.039999999,1,327.75,Eastern Asia,Shandong,Smart watch ,First Class,4,1,2018,2
TRANSFER,0,Sporting Goods,Marietta,EE. UU.,Home Office,GA,Fitness,Pacific Asia,Yogyakarta,Indonesia,0.050000001,1,327.75,Southeast Asia,Yogyakarta,Smart watch ,Same Day,4,1,2018,2
PAYMENT,0,Sporting Goods,Caguas,Puerto Rico,Home Office,PR,Fitness,Pacific Asia,Yogyakarta,Indonesia,0.059999999,1,327.75,Southeast Asia,Yogyakarta,Smart watch ,Same Day,4,1,2018,2
CASH,0,Sporting Goods,Holland,EE. UU.,Consumer,MI,Fitness,Pacific Asia,Toowoomba,Australia,0.07,1,327.75,Oceania,Queensland,Smart watch ,Same Day,4,1,2018,2
TRANSFER,4,Sporting Goods,Rio Grande,Puerto Rico,Home Office,PR,Fitness,Pacific Asia,Toowoomba,Australia,0.090000004,1,327.75,Oceania,Queensland,Smart watch ,Standard Class,4,1,2018,2
PAYMENT,4,Sporting Goods,Brooklyn,EE. UU.,Home Office,NY,Fitness,Pacific Asia,Toowoomba,Australia,0.100000001,1,327.75,Oceania,Queensland,Smart watch ,Standard Class,4,1,2018,2
TRANSFER,4,Sporting Goods,Caguas,Puerto Rico,Consumer,PR,Fitness,Pacific Asia,Rockhampton,Australia,0.119999997,1,327.75,Oceania,Queensland,Smart watch ,Standard Class,4,1,2018,2
DEBIT,4,Sporting Goods,Denver,EE. UU.,Corporate,CO,Fitness,Pacific Asia,Rockhampton,Australia,0.129999995,1,327.75,Oceania,Queensland,Smart watch ,Standard Class,4,1,2018,2
DEBIT,4,Sporting Goods,Taylor,EE. UU.,Corporate,MI,Fitness,Pacific Asia,Rockhampton,Australia,0.150000006,1,327.75,Oceania,Queensland,Smart watch ,Standard Class,4,1,2018,2
TRANSFER,4,Sporting Goods,Caguas,Puerto Rico,Corporate,PR,Fitness,Pacific Asia,Siping,China,0.159999996,1,327.75,Eastern Asia,Jilin,Smart watch ,Standard Class,4,1,2018,2
DEBIT,2,Sporting Goods,Chicago,EE. UU.,Corporate,IL,Fitness,Pacific Asia,Perth,Australia,0.170000002,1,327.75,Oceania,Australia Occidental,Smart watch ,Second Class,4,1,2018,2
DEBIT,4,Sporting Goods,Caguas,Puerto Rico,Corporate,PR,Fitness,Pacific Asia,Perth,Australia,0.180000007,1,327.75,Oceania,Australia Occidental,Smart watch ,Standard Class,4,1,2018,2
DEBIT,2,Sporting Goods,Detroit,EE. UU.,Corporate,MI,Fitness,Pacific Asia,Shanghái,China,0.200000003,1,327.75,Eastern Asia,Shanghái,Smart watch ,Second Class,4,1,2018,2
PAYMENT,1,Sporting Goods,Caguas,Puerto Rico,Consumer,PR,Fitness,Pacific Asia,Depok,Indonesia,0.25,1,327.75,Southeast Asia,Yogyakarta,Smart watch ,First Class,4,1,2018,2
DEBIT,2,Sporting Goods,Murfreesboro,EE. UU.,Consumer,TN,Fitness,Pacific Asia,Depok,Indonesia,0.0,1,327.75,Southeast Asia,Yogyakarta,Smart watch ,Second Class,4,1,2018,2
PAYMENT,2,Sporting Goods,Caguas,Puerto Rico,Consumer,PR,Fitness,Pacific Asia,Kawasaki,Japón,0.01,1,327.75,Eastern Asia,Kanagawa,Smart watch ,Second Class,4,1,2018,2
DEBIT,4,Sporting Goods,Cleveland,EE. UU.,Corporate,OH,Fitness,Pacific Asia,Lahore,Pakistán,0.02,1,327.75,South Asia,Punyab,Smart watch ,Standard Class,4,1,2018,2
TRANSFER,4,Sporting Goods,Caguas,Puerto Rico,Consumer,PR,Fitness,Pacific Asia,Shanghái,China,0.029999999,1,327.75,Eastern Asia,Shanghái,Smart watch ,Standard Class,4,1,2018,2
DEBIT,4,Sporting Goods,Lockport,EE. UU.,Corporate,NY,Fitness,Pacific Asia,Bangalore,India,0.039999999,1,327.75,South Asia,Karnataka,Smart watch ,Standard Class,4,1,2018,2
PAYMENT,4,Sporting Goods,Caguas,Puerto Rico,Corporate,PR,Fitness,Pacific Asia,Bangalore,India,0.050000001,1,327.75,South Asia,Karnataka,Smart watch ,Standard Class,4,1,2018,2
PAYMENT,2,Sporting Goods,Saint Charles,EE. UU.,Corporate,MO,Fitness,Pacific Asia,Bangalore,India,0.059999999,1,327.75,South Asia,Karnataka,Smart watch ,Second Class,4,1,2018,2
TRANSFER,2,Sporting Goods,Los Angeles,EE. UU.,Corporate,CA,Fitness,Pacific Asia,Bangalore,India,0.07,1,327.75,South Asia,Karnataka,Smart watch ,Second Class,4,1,2018,2
TRANSFER,4,Sporting Goods,Cupertino,EE. UU.,Home Office,CA,Fitness,Pacific Asia,Bangalore,India,0.090000004,1,327.75,South Asia,Karnataka,Smart watch ,Standard Class,4,1,2018,2
PAYMENT,4,Sporting Goods,Caguas,Puerto Rico,Home Office,PR,Fitness,Pacific Asia,Malang,Indonesia,0.100000001,1,327.75,Southeast Asia,Java Oriental,Smart watch ,Standard Class,4,1,2018,2
TRANSFER,4,Sporting Goods,Springfield,EE. UU.,Home Office,MO,Fitness,Pacific Asia,Ho Chi Minh City,Vietnam,0.119999997,1,327.75,Southeast Asia,Ciudad Ho Chi Minh,Smart watch ,Standard Class,4,1,2018,2
PAYMENT,2,Sporting Goods,Caguas,Puerto Rico,Home Office,PR,Fitness,Pacific Asia,Ho Chi Minh City,Vietnam,0.129999995,1,327.75,Southeast Asia,Ciudad Ho Chi Minh,Smart watch ,Second Class,4,1,2018,2
TRANSFER,4,Sporting Goods,Mission Viejo,EE. UU.,Home Office,CA,Fitness,Pacific Asia,Ho Chi Minh City,Vietnam,0.150000006,1,327.75,Southeast Asia,Ciudad Ho Chi Minh,Smart watch ,Standard Class,4,1,2018,2
DEBIT,4,Sporting Goods,Los Angeles,EE. UU.,Home Office,CA,Fitness,Pacific Asia,Ho Chi Minh City,Vietnam,0.159999996,1,327.75,Southeast Asia,Ciudad Ho Chi Minh,Smart watch ,Standard Class,4,1,2018,2
CASH,2,Sporting Goods,Caguas,Puerto Rico,Home Office,PR,Fitness,Pacific Asia,Shenyang,China,0.170000002,1,327.75,Eastern Asia,Liaoning,Smart watch ,Second Class,4,1,2018,2
TRANSFER,2,Sporting Goods,Roswell,EE. UU.,Home Office,GA,Fitness,Pacific Asia,Shenyang,China,0.180000007,1,327.75,Eastern Asia,Liaoning,Smart watch ,Second Class,4,1,2018,2
PAYMENT,1,Sporting Goods,Caguas,Puerto Rico,Corporate,PR,Fitness,Pacific Asia,Daegu,Corea del Sur,0.200000003,1,327.75,Eastern Asia,Daegu,Smart watch ,First Class,4,1,2018,2
CASH,1,Sporting Goods,Ypsilanti,EE. UU.,Home Office,MI,Fitness,Pacific Asia,Manila,Filipinas,0.25,1,327.75,Southeast Asia,Capital Nacional,Smart watch ,First Class,4,1,2018,2
CASH,2,Sporting Goods,Brooklyn,EE. UU.,Corporate,NY,Fitness,Pacific Asia,Manila,Filipinas,0.0,1,327.75,Southeast Asia,Capital Nacional,Smart watch ,Second Class,4,1,2018,2
DEBIT,2,Sporting Goods,Caguas,Puerto Rico,Corporate,PR,Fitness,Pacific Asia,Rajkot,India,0.01,1,327.75,South Asia,Guyarat,Smart watch ,Second Class,4,1,2018,2
PAYMENT,2,Sporting Goods,Peoria,EE. UU.,Corporate,AZ,Fitness,Pacific Asia,Rajkot,India,0.02,1,327.75,South Asia,Guyarat,Smart watch ,Second Class,3,1,2018,2
DEBIT,1,Sporting Goods,Caguas,Puerto Rico,Corporate,PR,Fitness,Pacific Asia,Rajkot,India,0.029999999,1,327.75,South Asia,Guyarat,Smart watch ,First Class,3,1,2018,2
CASH,1,Sporting Goods,Garden Grove,EE. UU.,Corporate,CA,Fitness,Pacific Asia,Rajkot,India,0.039999999,1,327.75,South Asia,Guyarat,Smart watch ,First Class,3,1,2018,2
PAYMENT,1,Sporting Goods,Caguas,Puerto Rico,Home Office,PR,Fitness,Pacific Asia,Gorakhpur,India,0.050000001,1,327.75,South Asia,Haryana,Smart watch ,First Class,3,1,2018,2
PAYMENT,4,Sporting Goods,Clementon,EE. UU.,Corporate,NJ,Fitness,Pacific Asia,Surabaya,Indonesia,0.059999999,1,327.75,Southeast Asia,Java Oriental,Smart watch ,Standard Class,3,1,2018,2
PAYMENT,4,Sporting Goods,Memphis,EE. UU.,Corporate,TN,Fitness,Pacific Asia,Surabaya,Indonesia,0.07,1,327.75,Southeast Asia,Java Oriental,Smart watch ,Standard Class,3,1,2018,2
DEBIT,4,Sporting Goods,Antioch,EE. UU.,Consumer,TN,Fitness,Pacific Asia,Surabaya,Indonesia,0.090000004,1,327.75,Southeast Asia,Java Oriental,Smart watch ,Standard Class,3,1,2018,2
DEBIT,4,Sporting Goods,Caguas,Puerto Rico,Consumer,PR,Fitness,Pacific Asia,Brisbane,Australia,0.100000001,1,327.75,Oceania,Queensland,Smart watch ,Standard Class,3,1,2018,2
CASH,4,Sporting Goods,Salt Lake City,EE. UU.,Home Office,UT,Fitness,Pacific Asia,Bangkok,Tailandia,0.119999997,1,327.75,Southeast Asia,Bangkok,Smart watch ,Standard Class,3,1,2018,2
DEBIT,4,Sporting Goods,Caguas,Puerto Rico,Consumer,PR,Fitness,Pacific Asia,Bangkok,Tailandia,0.129999995,1,327.75,Southeast Asia,Bangkok,Smart watch ,Standard Class,3,1,2018,2
CASH,4,Sporting Goods,Bakersfield,EE. UU.,Consumer,CA,Fitness,Pacific Asia,Daca,Bangladés,0.150000006,1,327.75,South Asia,Daca,Smart watch ,Standard Class,3,1,2018,2
TRANSFER,4,Sporting Goods,Caguas,Puerto Rico,Corporate,PR,Fitness,Pacific Asia,Daca,Bangladés,0.159999996,1,327.75,South Asia,Daca,Smart watch ,Standard Class,3,1,2018,2
DEBIT,4,Sporting Goods,Granada Hills,EE. UU.,Consumer,CA,Fitness,Pacific Asia,Nagpur,India,0.170000002,1,327.75,South Asia,Maharashtra,Smart watch ,Standard Class,3,1,2018,2
DEBIT,4,Sporting Goods,Caguas,Puerto Rico,Consumer,PR,Fitness,Pacific Asia,Nagpur,India,0.180000007,1,327.75,South Asia,Maharashtra,Smart watch ,Standard Class,3,1,2018,2
DEBIT,4,Sporting Goods,Tallahassee,EE. UU.,Home Office,FL,Fitness,Pacific Asia,Bangkok,Tailandia,0.200000003,1,327.75,Southeast Asia,Bangkok,Smart watch ,Standard Class,3,1,2018,2
DEBIT,4,Sporting Goods,Caguas,Puerto Rico,Home Office,PR,Fitness,Pacific Asia,Nakhon Ratchasima,Tailandia,0.25,1,327.75,Southeast Asia,Nakhon Ratchasima,Smart watch ,Standard Class,3,1,2018,2
TRANSFER,4,Sporting Goods,Hempstead,EE. UU.,Home Office,NY,Fitness,Pacific Asia,Sydney,Australia,0.0,1,327.75,Oceania,Nueva Gales del Sur,Smart watch ,Standard Class,3,1,2018,2
CASH,4,Sporting Goods,Caguas,Puerto Rico,Corporate,PR,Fitness,Pacific Asia,Sydney,Australia,0.01,1,327.75,Oceania,Nueva Gales del Sur,Smart watch ,Standard Class,3,1,2018,2
TRANSFER,4,Sporting Goods,Astoria,EE. UU.,Corporate,NY,Fitness,Pacific Asia,Kota Kinabalu,Malasia,0.02,1,327.75,Southeast Asia,Sabah,Smart watch ,Standard Class,3,1,2018,2
DEBIT,4,Sporting Goods,Gilroy,EE. UU.,Consumer,CA,Fitness,Pacific Asia,Jiutai,China,0.029999999,1,327.75,Eastern Asia,Jilin,Smart watch ,Standard Class,3,1,2018,2
PAYMENT,4,Sporting Goods,Caguas,Puerto Rico,Consumer,PR,Fitness,Pacific Asia,Jiutai,China,0.039999999,1,327.75,Eastern Asia,Jilin,Smart watch ,Standard Class,3,1,2018,2
PAYMENT,2,Sporting Goods,Azusa,EE. UU.,Consumer,CA,Fitness,Pacific Asia,Singapur,Singapur,0.050000001,1,327.75,Southeast Asia,Singapur,Smart watch ,Second Class,3,1,2018,2
PAYMENT,2,Sporting Goods,Caguas,Puerto Rico,Consumer,PR,Fitness,Pacific Asia,Brisbane,Australia,0.059999999,1,327.75,Oceania,Queensland,Smart watch ,Second Class,3,1,2018,2
PAYMENT,1,Sporting Goods,Lenoir,EE. UU.,Consumer,NC,Fitness,Pacific Asia,Shantou,China,0.07,1,327.75,Eastern Asia,Guangdong,Smart watch ,First Class,3,1,2018,2
DEBIT,2,Sporting Goods,Columbus,EE. UU.,Consumer,OH,Fitness,Pacific Asia,Shantou,China,0.090000004,1,327.75,Eastern Asia,Guangdong,Smart watch ,Second Class,3,1,2018,2
DEBIT,2,Sporting Goods,Albany,EE. UU.,Consumer,OR,Fitness,Pacific Asia,Shantou,China,0.100000001,1,327.75,Eastern Asia,Guangdong,Smart watch ,Second Class,3,1,2018,2
DEBIT,2,Sporting Goods,Humacao,Puerto Rico,Consumer,PR,Fitness,Pacific Asia,Shantou,China,0.119999997,1,327.75,Eastern Asia,Guangdong,Smart watch ,Second Class,3,1,2018,2
PAYMENT,0,Sporting Goods,Caguas,Puerto Rico,Corporate,PR,Fitness,Pacific Asia,Shantou,China,0.129999995,1,327.75,Eastern Asia,Guangdong,Smart watch ,Same Day,3,1,2018,2
DEBIT,0,Sporting Goods,Lindenhurst,EE. UU.,Corporate,NY,Fitness,Pacific Asia,Shantou,China,0.150000006,1,327.75,Eastern Asia,Guangdong,Smart watch ,Same Day,3,1,2018,2
DEBIT,0,Sporting Goods,Elyria,EE. UU.,Corporate,OH,Fitness,Pacific Asia,Cairns,Australia,0.159999996,1,327.75,Oceania,Queensland,Smart watch ,Same Day,3,1,2018,2
DEBIT,0,Sporting Goods,Caguas,Puerto Rico,Corporate,PR,Fitness,Pacific Asia,Cairns,Australia,0.170000002,1,327.75,Oceania,Queensland,Smart watch ,Same Day,3,1,2018,2
CASH,0,Sporting Goods,Riverside,EE. UU.,Consumer,CA,Fitness,Pacific Asia,Brisbane,Australia,0.180000007,1,327.75,Oceania,Queensland,Smart watch ,Same Day,3,1,2018,2
TRANSFER,0,Sporting Goods,Caguas,Puerto Rico,Corporate,PR,Fitness,Pacific Asia,Brisbane,Australia,0.200000003,1,327.75,Oceania,Queensland,Smart watch ,Same Day,3,1,2018,2
DEBIT,0,Sporting Goods,Carson,EE. UU.,Home Office,CA,Fitness,Pacific Asia,Jaipur,India,0.25,1,327.75,South Asia,Rajastán,Smart watch ,Same Day,3,1,2018,2
DEBIT,4,Sporting Goods,Mesa,EE. UU.,Consumer,AZ,Fitness,Pacific Asia,Jaipur,India,0.0,1,327.75,South Asia,Rajastán,Smart watch ,Standard Class,3,1,2018,2
DEBIT,4,Sporting Goods,Caguas,Puerto Rico,Home Office,PR,Fitness,Pacific Asia,Ho Chi Minh City,Vietnam,0.01,1,327.75,Southeast Asia,Ciudad Ho Chi Minh,Smart watch ,Standard Class,3,1,2018,2
TRANSFER,4,Sporting Goods,Honolulu,EE. UU.,Home Office,HI,Fitness,Pacific Asia,Raipur,India,0.02,1,327.75,South Asia,Chhattisgarh,Smart watch ,Standard Class,3,1,2018,2
TRANSFER,4,Sporting Goods,Caguas,Puerto Rico,Consumer,PR,Fitness,Pacific Asia,Loudi,China,0.029999999,1,327.75,Eastern Asia,Hunan,Smart watch ,Standard Class,3,1,2018,2
PAYMENT,2,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,LATAM,Petapa,Guatemala,0.200000003,3,150.0,Central America,Guatemala,Nike Men's Dri-FIT Victory Golf Polo,Second Class,5,3,2015,13
PAYMENT,2,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,LATAM,Tipitapa,Nicaragua,0.25,3,150.0,Central America,Managua,Nike Men's Dri-FIT Victory Golf Polo,Second Class,6,2,2015,7
PAYMENT,2,Cardio Equipment,Caguas,Puerto Rico,Home Office,PR,Footwear,Pacific Asia,Tabuk,Arabia Saudí,0.150000006,3,299.9700012,West Asia,Tabuk,Nike Men's Free 5.0+ Running Shoe,Second Class,4,12,2016,51
PAYMENT,2,Shop By Sport,Caguas,Puerto Rico,Home Office,PR,Golf,Pacific Asia,Manukau City,Nueva Zelanda,0.050000001,3,119.9700012,Oceania,Auckland,Under Armour Girls' Toddler Spine Surge Runni,Second Class,4,3,2016,11
PAYMENT,2,Cardio Equipment,Caguas,Puerto Rico,Home Office,PR,Footwear,Pacific Asia,Estambul,Turquía,0.150000006,3,299.9700012,West Asia,Estambul,Nike Men's Free 5.0+ Running Shoe,Second Class,5,12,2016,52
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Pacific Asia,Yakarta,Indonesia,0.01,3,179.9700012,Southeast Asia,Yakarta,Perfect Fitness Perfect Rip Deck,Second Class,2,2,2016,6
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Pacific Asia,Ulan Bator,Mongolia,0.039999999,3,179.9700012,Eastern Asia,Ulán Bator,Perfect Fitness Perfect Rip Deck,Second Class,0,11,2016,48
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Pacific Asia,Tangerang,Indonesia,0.059999999,3,179.9700012,Southeast Asia,Java Occidental,Perfect Fitness Perfect Rip Deck,Second Class,4,4,2016,13
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Pacific Asia,Shenzhen,China,0.090000004,3,179.9700012,Eastern Asia,Guangdong,Perfect Fitness Perfect Rip Deck,Second Class,3,11,2015,47
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Pacific Asia,Brisbane,Australia,0.150000006,3,179.9700012,Oceania,Queensland,Perfect Fitness Perfect Rip Deck,Second Class,6,1,2016,1
PAYMENT,2,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,Pacific Asia,Tangerang,Indonesia,0.0,3,150.0,Southeast Asia,Java Occidental,Nike Men's Dri-FIT Victory Golf Polo,Second Class,4,4,2016,13
PAYMENT,2,Shop By Sport,Caguas,Puerto Rico,Home Office,PR,Golf,Pacific Asia,Sydney,Australia,0.200000003,3,119.9700012,Oceania,Nueva Gales del Sur,Under Armour Girls' Toddler Spine Surge Runni,Second Class,0,11,2015,49
PAYMENT,2,Trade-In,Caguas,Puerto Rico,Home Office,PR,Outdoors,Pacific Asia,Newcastle,Australia,0.01,3,65.97000122,Oceania,Nueva Gales del Sur,Glove It Women's Mod Oval 3-Zip Carry All Gol,Second Class,6,1,2016,4
PAYMENT,2,Trade-In,Caguas,Puerto Rico,Home Office,PR,Outdoors,Pacific Asia,Aurangabad,India,0.25,3,47.97000122,South Asia,Bihar,Glove It Urban Brick Golf Towel,Second Class,2,2,2016,7
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,USCA,Seattle,Estados Unidos,0.129999995,3,179.9700012,West of USA ,Washington,Perfect Fitness Perfect Rip Deck,Second Class,0,7,2016,30
PAYMENT,2,Tennis & Racquet,Caguas,Puerto Rico,Home Office,PR,Fitness,USCA,San Francisco,Estados Unidos,0.150000006,3,134.9700012,West of USA ,California,Nike Men's Comfort 2 Slide,Second Class,2,4,2016,15
PAYMENT,2,Cardio Equipment,Caguas,Puerto Rico,Home Office,PR,Footwear,USCA,Oakland,Estados Unidos,0.02,3,299.9700012,West of USA ,California,Nike Men's Free 5.0+ Running Shoe,Second Class,4,5,2016,20
PAYMENT,2,Cardio Equipment,Caguas,Puerto Rico,Home Office,PR,Footwear,USCA,New York City,Estados Unidos,0.07,3,299.9700012,East of USA,Nueva York,Nike Men's Free 5.0+ Running Shoe,Second Class,6,7,2016,26
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,USCA,New York City,Estados Unidos,0.150000006,3,179.9700012,East of USA,Nueva York,Perfect Fitness Perfect Rip Deck,Second Class,6,7,2016,26
PAYMENT,2,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,USCA,Overland Park,Estados Unidos,0.029999999,3,150.0,US Center ,Kansas,Nike Men's Dri-FIT Victory Golf Polo,Second Class,6,5,2016,20
PAYMENT,2,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,USCA,Monroe,Estados Unidos,0.07,3,150.0,South of  USA ,Carolina del Norte,Nike Men's Dri-FIT Victory Golf Polo,Second Class,0,8,2016,32
PAYMENT,2,Cardio Equipment,Caguas,Puerto Rico,Home Office,PR,Footwear,Africa,Potchefstroom,SudAfrica,0.159999996,4,399.9599915,Southern Africa,Noroeste,Nike Men's Free 5.0+ Running Shoe,Second Class,6,11,2016,46
PAYMENT,2,Electronics,Caguas,Puerto Rico,Home Office,PR,Outdoors,Africa,Cape Town,SudAfrica,0.039999999,4,127.9599991,Southern Africa,Cabo Occidental,Bridgestone e6 Straight Distance NFL Carolina,Second Class,5,10,2016,41
PAYMENT,2,Cardio Equipment,Caguas,Puerto Rico,Home Office,PR,Footwear,Europe,Wiesbaden,Alemania,0.01,4,399.9599915,Western Europe,Hesse,Nike Men's Free 5.0+ Running Shoe,Second Class,2,7,2015,30
PAYMENT,2,Electronics,Caguas,Puerto Rico,Home Office,PR,Footwear,Europe,Montpellier,Francia,0.01,4,127.9599991,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,Under Armour Women's Ignite Slide,Second Class,0,9,2015,37
PAYMENT,2,Cardio Equipment,Caguas,Puerto Rico,Home Office,PR,Footwear,Europe,Munich,Alemania,0.02,4,399.9599915,Western Europe,Bavaria,Nike Men's Free 5.0+ Running Shoe,Second Class,0,6,2015,25
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Europe,Portsmouth,Reino Unido,0.050000001,4,239.9600067,Northern Europe,Inglaterra,Perfect Fitness Perfect Rip Deck,Second Class,4,8,2017,31
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Europe,Eastbourne,Reino Unido,0.159999996,4,239.9600067,Northern Europe,Inglaterra,Perfect Fitness Perfect Rip Deck,Second Class,1,9,2015,37
PAYMENT,2,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Europe,Dortmund,Alemania,0.159999996,4,239.9600067,Western Europe,Renania del Norte-Westfalia,Perfect Fitness Perfect Rip Deck,Second Class,1,7,2015,28
PAYMENT,2,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,Europe,Bobigny,Francia,0.0,4,200.0,Western Europe,Isla de Francia,Nike Men's Dri-FIT Victory Golf Polo,Second Class,2,6,2015,26
PAYMENT,2,Shop By Sport,Caguas,Puerto Rico,Home Office,PR,Golf,Europe,Lille,Francia,0.02,4,159.9600067,Western Europe,Norte-Paso de Calais-Picardía,Under Armour Girls' Toddler Spine Surge Runni,Second Class,6,9,2017,38
PAYMENT,2,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,Europe,Giurgiu,Rumania,0.050000001,4,200.0,Eastern Europe,Giurgiu,Nike Men's Dri-FIT Victory Golf Polo,Second Class,5,10,2016,43
PAYMENT,2,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,Europe,Portsmouth,Reino Unido,0.059999999,4,200.0,Northern Europe,Inglaterra,Nike Men's Dri-FIT Victory Golf Polo,Second Class,4,8,2017,31
PAYMENT,2,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,Europe,Tamworth,Reino Unido,0.07,4,200.0,Northern Europe,Inglaterra,Nike Men's Dri-FIT Victory Golf Polo,Second Class,0,7,2015,30
PAYMENT,2,Shop By Sport,Caguas,Puerto Rico,Home Office,PR,Golf,Europe,Lviv,Ucrania,0.090000004,4,159.9600067,Eastern Europe,Lviv,Under Armour Girls' Toddler Spine Surge Runni,Second Class,6,12,2016,51
PAYMENT,2,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,Europe,London,Reino Unido,0.100000001,4,200.0,Northern Europe,Inglaterra,Nike Men's Dri-FIT Victory Golf Polo,Second Class,6,10,2015,41
PAYMENT,2,Shop By Sport,Caguas,Puerto Rico,Home Office,PR,Golf,Europe,Drancy,Francia,0.200000003,4,159.9600067,Western Europe,Isla de Francia,Under Armour Girls' Toddler Spine Surge Runni,Second Class,5,7,2017,29
PAYMENT,2,Accessories,Caguas,Puerto Rico,Home Office,PR,Outdoors,Europe,Lviv,Ucrania,0.150000006,4,99.95999908,Eastern Europe,Lviv,Team Golf Pittsburgh Steelers Putter Grip,Second Class,6,12,2016,51
